"Index","DJI.Open","DJI.High","DJI.Low","DJI.Close","DJI.Volume","DJI.Adjusted"
"2014-10-31",17390.5,17390.5,17390.5,17390.5,72646654,17390.5
"2014-11-03",17366.199219,17366.199219,17366.199219,17366.199219,56593924,17366.199219
"2014-11-04",17383.800781,17383.800781,17383.800781,17383.800781,58075836,17383.800781
"2014-11-05",17484.5,17484.5,17484.5,17484.5,56928363,17484.5
"2014-11-06",17554.5,17554.5,17554.5,17554.5,53663411,17554.5
"2014-11-07",17573.900391,17573.900391,17573.900391,17573.900391,55907489,17573.900391
"2014-11-10",17613.699219,17613.699219,17613.699219,17613.699219,52067129,17613.699219
"2014-11-11",17614.900391,17614.900391,17614.900391,17614.900391,42039868,17614.900391
"2014-11-12",17612.199219,17612.199219,17612.199219,17612.199219,48888015,17612.199219
"2014-11-13",17652.800781,17652.800781,17652.800781,17652.800781,59975589,17652.800781
"2014-11-14",17634.699219,17634.699219,17634.699219,17634.699219,51885170,17634.699219
"2014-11-17",17647.800781,17647.800781,17647.800781,17647.800781,48198638,17647.800781
"2014-11-18",17687.800781,17687.800781,17687.800781,17687.800781,63475146,17687.800781
"2014-11-19",17685.699219,17685.699219,17685.699219,17685.699219,48756732,17685.699219
"2014-11-20",17719,17719,17719,17719,54936242,17719
"2014-11-21",17810.099609,17810.099609,17810.099609,17810.099609,93863335,17810.099609
"2014-11-24",17817.900391,17817.900391,17817.900391,17817.900391,57415961,17817.900391
"2014-11-25",17814.900391,17814.900391,17814.900391,17814.900391,51251824,17814.900391
"2014-11-26",17827.800781,17827.800781,17827.800781,17827.800781,41190283,17827.800781
"2014-11-28",17828.199219,17828.199219,17828.199219,17828.199219,80469197,17828.199219
"2014-12-01",17776.800781,17776.800781,17776.800781,17776.800781,61031194,17776.800781
"2014-12-02",17879.599609,17879.599609,17879.599609,17879.599609,55218882,17879.599609
"2014-12-03",17912.599609,17912.599609,17912.599609,17912.599609,60019979,17912.599609
"2014-12-04",17900.099609,17900.099609,17900.099609,17900.099609,52722529,17900.099609
"2014-12-05",17958.800781,17958.800781,17958.800781,17958.800781,49589370,17958.800781
"2014-12-08",17852.5,17852.5,17852.5,17852.5,60738071,17852.5
"2014-12-09",17801.199219,17801.199219,17801.199219,17801.199219,73990978,17801.199219
"2014-12-10",17533.199219,17533.199219,17533.199219,17533.199219,76309570,17533.199219
"2014-12-11",17596.300781,17596.300781,17596.300781,17596.300781,62777251,17596.300781
"2014-12-12",17280.800781,17280.800781,17280.800781,17280.800781,76990409,17280.800781
"2014-12-15",17180.800781,17180.800781,17180.800781,17180.800781,74355254,17180.800781
"2014-12-16",17068.900391,17068.900391,17068.900391,17068.900391,82893387,17068.900391
"2014-12-17",17356.900391,17356.900391,17356.900391,17356.900391,79002383,17356.900391
"2014-12-18",17778.199219,17778.199219,17778.199219,17778.199219,74797297,17778.199219
"2014-12-19",17804.800781,17804.800781,17804.800781,17804.800781,215865757,17804.800781
"2014-12-22",17959.400391,17959.400391,17959.400391,17959.400391,55395742,17959.400391
"2014-12-23",18024.199219,18024.199219,18024.199219,18024.199219,51180116,18024.199219
"2014-12-24",18030.199219,18030.199219,18030.199219,18030.199219,42865704,18030.199219
"2014-12-26",18053.699219,18053.699219,18053.699219,18053.699219,25233958,18053.699219
"2014-12-29",18038.199219,18038.199219,18038.199219,18038.199219,34638993,18038.199219
"2014-12-30",17983.099609,17983.099609,17983.099609,17983.099609,33560618,17983.099609
"2014-12-31",17823.099609,17823.099609,17823.099609,17823.099609,51184831,17823.099609
"2015-01-02",17833,17833,17833,17833,50295487,17833
"2015-01-05",17501.699219,17501.699219,17501.699219,17501.699219,70910352,17501.699219
"2015-01-06",17371.599609,17371.599609,17371.599609,17371.599609,82258480,17371.599609
"2015-01-07",17584.5,17584.5,17584.5,17584.5,65418335,17584.5
"2015-01-08",17907.900391,17907.900391,17907.900391,17907.900391,75438541,17907.900391
"2015-01-09",17737.400391,17737.400391,17737.400391,17737.400391,63208077,17737.400391
"2015-01-12",17640.800781,17640.800781,17640.800781,17640.800781,64674408,17640.800781
"2015-01-13",17613.699219,17613.699219,17613.699219,17613.699219,79539188,17613.699219
"2015-01-14",17427.099609,17427.099609,17427.099609,17427.099609,79688642,17427.099609
"2015-01-15",17320.699219,17320.699219,17320.699219,17320.699219,69432691,17320.699219
"2015-01-16",17511.599609,17511.599609,17511.599609,17511.599609,102756527,17511.599609
"2015-01-20",17515.199219,17515.199219,17515.199219,17515.199219,72809681,17515.199219
"2015-01-21",17554.300781,17554.300781,17554.300781,17554.300781,74014059,17554.300781
"2015-01-22",17814,17814,17814,17814,81559869,17814
"2015-01-23",17672.599609,17672.599609,17672.599609,17672.599609,64145617,17672.599609
"2015-01-26",17678.699219,17678.699219,17678.699219,17678.699219,60897789,17678.699219
"2015-01-27",17387.199219,17387.199219,17387.199219,17387.199219,113360865,17387.199219
"2015-01-28",17191.400391,17191.400391,17191.400391,17191.400391,90530015,17191.400391
"2015-01-29",17416.800781,17416.800781,17416.800781,17416.800781,83175419,17416.800781
"2015-01-30",17164.900391,17164.900391,17164.900391,17164.900391,99791161,17164.900391
"2015-02-02",17361,17361,17361,17361,83422918,17361
"2015-02-03",17666.400391,17666.400391,17666.400391,17666.400391,84503729,17666.400391
"2015-02-04",17673,17673,17673,17673,79685277,17673
"2015-02-05",17884.900391,17884.900391,17884.900391,17884.900391,60659987,17884.900391
"2015-02-06",17824.300781,17824.300781,17824.300781,17824.300781,68121012,17824.300781
"2015-02-09",17729.199219,17729.199219,17729.199219,17729.199219,60799516,17729.199219
"2015-02-10",17868.800781,17868.800781,17868.800781,17868.800781,63106559,17868.800781
"2015-02-11",17862.099609,17862.099609,17862.099609,17862.099609,64800157,17862.099609
"2015-02-12",17972.400391,17972.400391,17972.400391,17972.400391,81390634,17972.400391
"2015-02-13",18019.300781,18019.300781,18019.300781,18019.300781,66285409,18019.300781
"2015-02-17",18047.599609,18047.599609,18047.599609,18047.599609,61174249,18047.599609
"2015-02-18",18029.800781,18029.800781,18029.800781,18029.800781,53882291,18029.800781
"2015-02-19",17985.800781,17985.800781,17985.800781,17985.800781,55180079,17985.800781
"2015-02-20",18140.400391,18140.400391,18140.400391,18140.400391,81898103,18140.400391
"2015-02-23",18116.800781,18116.800781,18116.800781,18116.800781,55031737,18116.800781
"2015-02-24",18209.199219,18209.199219,18209.199219,18209.199219,56198485,18209.199219
"2015-02-25",18224.599609,18224.599609,18224.599609,18224.599609,61593483,18224.599609
"2015-02-26",18214.400391,18214.400391,18214.400391,18214.400391,59001462,18214.400391
"2015-02-27",18132.699219,18132.699219,18132.699219,18132.699219,56433938,18132.699219
"2015-03-02",18288.599609,18288.599609,18288.599609,18288.599609,60576716,18288.599609
"2015-03-03",18203.400391,18203.400391,18203.400391,18203.400391,58489321,18203.400391
"2015-03-04",18096.900391,18096.900391,18096.900391,18096.900391,57784923,18096.900391
"2015-03-05",18135.699219,18135.699219,18135.699219,18135.699219,48624334,18135.699219
"2015-03-06",17856.800781,17856.800781,17856.800781,17856.800781,71789503,17856.800781
"2015-03-09",17995.699219,17995.699219,17995.699219,17995.699219,56126064,17995.699219
"2015-03-10",17662.900391,17662.900391,17662.900391,17662.900391,72549277,17662.900391
"2015-03-11",17635.400391,17635.400391,17635.400391,17635.400391,67957218,17635.400391
"2015-03-12",17895.199219,17895.199219,17895.199219,17895.199219,80322333,17895.199219
"2015-03-13",17749.300781,17749.300781,17749.300781,17749.300781,75190722,17749.300781
"2015-03-16",17977.400391,17977.400391,17977.400391,17977.400391,58858681,17977.400391
"2015-03-17",17849.099609,17849.099609,17849.099609,17849.099609,58359664,17849.099609
"2015-03-18",18076.199219,18076.199219,18076.199219,18076.199219,74125707,18076.199219
"2015-03-19",17959,17959,17959,17959,63815926,17959
"2015-03-20",18127.699219,18127.699219,18127.699219,18127.699219,178778186,18127.699219
"2015-03-23",18116,18116,18116,18116,60897735,18116
"2015-03-24",18011.099609,18011.099609,18011.099609,18011.099609,55066515,18011.099609
"2015-03-25",17718.5,17718.5,17718.5,17718.5,78784528,17718.5
"2015-03-26",17678.199219,17678.199219,17678.199219,17678.199219,77333867,17678.199219
"2015-03-27",17712.699219,17712.699219,17712.699219,17712.699219,69773338,17712.699219
"2015-03-30",17976.300781,17976.300781,17976.300781,17976.300781,71560561,17976.300781
"2015-03-31",17776.099609,17776.099609,17776.099609,17776.099609,68169622,17776.099609
"2015-04-01",17698.199219,17698.199219,17698.199219,17698.199219,73416164,17698.199219
"2015-04-02",17763.199219,17763.199219,17763.199219,17763.199219,87371989,17763.199219
"2015-04-06",17880.800781,17880.800781,17880.800781,17880.800781,58464166,17880.800781
"2015-04-07",17875.400391,17875.400391,17875.400391,17875.400391,52257390,17875.400391
"2015-04-08",17902.5,17902.5,17902.5,17902.5,57517997,17902.5
"2015-04-09",17958.699219,17958.699219,17958.699219,17958.699219,63092632,17958.699219
"2015-04-10",18057.699219,18057.699219,18057.699219,18057.699219,95743455,18057.699219
"2015-04-13",17977,17977,17977,17977,77060984,17977
"2015-04-14",18036.699219,18036.699219,18036.699219,18036.699219,63380146,18036.699219
"2015-04-15",18112.599609,18112.599609,18112.599609,18112.599609,77057320,18112.599609
"2015-04-16",18105.800781,18105.800781,18105.800781,18105.800781,67416105,18105.800781
"2015-04-17",17826.300781,17826.300781,17826.300781,17826.300781,111241347,17826.300781
"2015-04-20",18034.900391,18034.900391,18034.900391,18034.900391,69081424,18034.900391
"2015-04-21",17949.599609,17949.599609,17949.599609,17949.599609,72536356,17949.599609
"2015-04-22",18038.300781,18038.300781,18038.300781,18038.300781,65212716,18038.300781
"2015-04-23",18058.699219,18058.699219,18058.699219,18058.699219,69415267,18058.699219
"2015-04-24",18080.099609,18080.099609,18080.099609,18080.099609,82233667,18080.099609
"2015-04-27",18038,18038,18038,18038,80788326,18038
"2015-04-28",18110.099609,18110.099609,18110.099609,18110.099609,99611197,18110.099609
"2015-04-29",18035.5,18035.5,18035.5,18035.5,80390407,18035.5
"2015-04-30",17840.5,17840.5,17840.5,17840.5,87432522,17840.5
"2015-05-01",18024.099609,18024.099609,18024.099609,18024.099609,70700772,18024.099609
"2015-05-04",18070.400391,18070.400391,18070.400391,18070.400391,62390159,18070.400391
"2015-05-05",17928.199219,17928.199219,17928.199219,17928.199219,71579403,17928.199219
"2015-05-06",17842,17842,17842,17842,81119696,17842
"2015-05-07",17924.099609,17924.099609,17924.099609,17924.099609,62534335,17924.099609
"2015-05-08",18191.099609,18191.099609,18191.099609,18191.099609,68909125,18191.099609
"2015-05-11",18105.199219,18105.199219,18105.199219,18105.199219,58125140,18105.199219
"2015-05-12",18068.199219,18068.199219,18068.199219,18068.199219,62893391,18068.199219
"2015-05-13",18060.5,18060.5,18060.5,18060.5,62229552,18060.5
"2015-05-14",18252.199219,18252.199219,18252.199219,18252.199219,65695046,18252.199219
"2015-05-15",18272.599609,18272.599609,18272.599609,18272.599609,78350017,18272.599609
"2015-05-18",18298.900391,18298.900391,18298.900391,18298.900391,56237607,18298.900391
"2015-05-19",18312.400391,18312.400391,18312.400391,18312.400391,60508579,18312.400391
"2015-05-20",18285.400391,18285.400391,18285.400391,18285.400391,54638988,18285.400391
"2015-05-21",18285.699219,18285.699219,18285.699219,18285.699219,52068102,18285.699219
"2015-05-22",18232,18232,18232,18232,55930692,18232
"2015-05-26",18041.5,18041.5,18041.5,18041.5,66750369,18041.5
"2015-05-27",18163,18163,18163,18163,58770378,18163
"2015-05-28",18126.099609,18126.099609,18126.099609,18126.099609,49335475,18126.099609
"2015-05-29",18010.699219,18010.699219,18010.699219,18010.699219,75170575,18010.699219
"2015-06-01",18040.400391,18040.400391,18040.400391,18040.400391,62853234,18040.400391
"2015-06-02",18011.900391,18011.900391,18011.900391,18011.900391,56286736,18011.900391
"2015-06-03",18076.300781,18076.300781,18076.300781,18076.300781,57921445,18076.300781
"2015-06-04",17905.599609,17905.599609,17905.599609,17905.599609,70714377,17905.599609
"2015-06-05",17849.5,17849.5,17849.5,17849.5,62559864,17849.5
"2015-06-08",17766.599609,17766.599609,17766.599609,17766.599609,59895316,17766.599609
"2015-06-09",17764,17764,17764,17764,59428365,17764
"2015-06-10",18000.400391,18000.400391,18000.400391,18000.400391,62761354,18000.400391
"2015-06-11",18039.400391,18039.400391,18039.400391,18039.400391,55254602,18039.400391
"2015-06-12",17898.800781,17898.800781,17898.800781,17898.800781,55882528,17898.800781
"2015-06-15",17791.199219,17791.199219,17791.199219,17791.199219,73533452,17791.199219
"2015-06-16",17904.5,17904.5,17904.5,17904.5,53945229,17904.5
"2015-06-17",17935.699219,17935.699219,17935.699219,17935.699219,60178113,17935.699219
"2015-06-18",18115.800781,18115.800781,18115.800781,18115.800781,69783341,18115.800781
"2015-06-19",18015.900391,18015.900391,18015.900391,18015.900391,152369222,18015.900391
"2015-06-22",18119.800781,18119.800781,18119.800781,18119.800781,48506105,18119.800781
"2015-06-23",18144.099609,18144.099609,18144.099609,18144.099609,51190874,18144.099609
"2015-06-24",17966.099609,17966.099609,17966.099609,17966.099609,57536599,17966.099609
"2015-06-25",17890.400391,17890.400391,17890.400391,17890.400391,54382795,17890.400391
"2015-06-26",17946.699219,17946.699219,17946.699219,17946.699219,71050845,17946.699219
"2015-06-29",17596.300781,17596.300781,17596.300781,17596.300781,78899008,17596.300781
"2015-06-30",17619.5,17619.5,17619.5,17619.5,76115665,17619.5
"2015-07-01",17757.900391,17757.900391,17757.900391,17757.900391,65183202,17757.900391
"2015-07-02",17730.099609,17730.099609,17730.099609,17730.099609,55177927,17730.099609
"2015-07-06",17683.599609,17683.599609,17683.599609,17683.599609,64340726,17683.599609
"2015-07-07",17776.900391,17776.900391,17776.900391,17776.900391,86783951,17776.900391
"2015-07-08",17515.400391,17515.400391,17515.400391,17515.400391,53945892,17515.400391
"2015-07-09",17548.599609,17548.599609,17548.599609,17548.599609,79176283,17548.599609
"2015-07-10",17760.400391,17760.400391,17760.400391,17760.400391,61697390,17760.400391
"2015-07-13",17977.699219,17977.699219,17977.699219,17977.699219,56796818,17977.699219
"2015-07-14",18053.599609,18053.599609,18053.599609,18053.599609,53772362,18053.599609
"2015-07-15",18050.199219,18050.199219,18050.199219,18050.199219,55732752,18050.199219
"2015-07-16",18120.199219,18120.199219,18120.199219,18120.199219,67473767,18120.199219
"2015-07-17",18086.400391,18086.400391,18086.400391,18086.400391,77879452,18086.400391
"2015-07-20",18100.400391,18100.400391,18100.400391,18100.400391,58359041,18100.400391
"2015-07-21",17919.300781,17919.300781,17919.300781,17919.300781,72528718,17919.300781
"2015-07-22",17851,17851,17851,17851,87041702,17851
"2015-07-23",17731.900391,17731.900391,17731.900391,17731.900391,68277720,17731.900391
"2015-07-24",17568.5,17568.5,17568.5,17568.5,72660015,17568.5
"2015-07-27",17440.599609,17440.599609,17440.599609,17440.599609,77247191,17440.599609
"2015-07-28",17630.300781,17630.300781,17630.300781,17630.300781,75006023,17630.300781
"2015-07-29",17751.400391,17751.400391,17751.400391,17751.400391,70823924,17751.400391
"2015-07-30",17746,17746,17746,17746,59743912,17746
"2015-07-31",17689.900391,17689.900391,17689.900391,17689.900391,67962778,17689.900391
"2015-08-03",17598.199219,17598.199219,17598.199219,17598.199219,69885335,17598.199219
"2015-08-04",17550.699219,17550.699219,17550.699219,17550.699219,77348340,17550.699219
"2015-08-05",17540.5,17540.5,17540.5,17540.5,80421109,17540.5
"2015-08-06",17419.800781,17419.800781,17419.800781,17419.800781,75380371,17419.800781
"2015-08-07",17373.400391,17373.400391,17373.400391,17373.400391,62114031,17373.400391
"2015-08-10",17615.199219,17615.199219,17615.199219,17615.199219,60870916,17615.199219
"2015-08-11",17402.800781,17402.800781,17402.800781,17402.800781,76779246,17402.800781
"2015-08-12",17402.5,17402.5,17402.5,17402.5,87525690,17402.5
"2015-08-13",17408.199219,17408.199219,17408.199219,17408.199219,67598943,17408.199219
"2015-08-14",17477.400391,17477.400391,17477.400391,17477.400391,49896577,17477.400391
"2015-08-17",17545.199219,17545.199219,17545.199219,17545.199219,49715161,17545.199219
"2015-08-18",17511.300781,17511.300781,17511.300781,17511.300781,60759564,17511.300781
"2015-08-19",17348.699219,17348.699219,17348.699219,17348.699219,75801215,17348.699219
"2015-08-20",16990.699219,16990.699219,16990.699219,16990.699219,92919486,16990.699219
"2015-08-21",16459.800781,16459.800781,16459.800781,16459.800781,167831902,16459.800781
"2015-08-24",15871.299805,15871.299805,15871.299805,15871.299805,234628518,15871.299805
"2015-08-25",15666.400391,15666.400391,15666.400391,15666.400391,167960942,15666.400391
"2015-08-26",16285.5,16285.5,16285.5,16285.5,159498227,16285.5
"2015-08-27",16654.800781,16654.800781,16654.800781,16654.800781,128599009,16654.800781
"2015-08-28",16643,16643,16643,16643,93767762,16643
"2015-08-31",16528,16528,16528,16528,86889371,16528
"2015-09-01",16058.299805,16058.299805,16058.299805,16058.299805,131733546,16058.299805
"2015-09-02",16351.400391,16351.400391,16351.400391,16351.400391,94065092,16351.400391
"2015-09-03",16374.799805,16374.799805,16374.799805,16374.799805,87692112,16374.799805
"2015-09-04",16102.400391,16102.400391,16102.400391,16102.400391,91845640,16102.400391
"2015-09-08",16492.699219,16492.699219,16492.699219,16492.699219,87717949,16492.699219
"2015-09-09",16253.599609,16253.599609,16253.599609,16253.599609,90029385,16253.599609
"2015-09-10",16330.400391,16330.400391,16330.400391,16330.400391,85484920,16330.400391
"2015-09-11",16433.099609,16433.099609,16433.099609,16433.099609,68056847,16433.099609
"2015-09-14",16371,16371,16371,16371,60163069,16371
"2015-09-15",16599.800781,16599.800781,16599.800781,16599.800781,70302589,16599.800781
"2015-09-16",16739.900391,16739.900391,16739.900391,16739.900391,73194488,16739.900391
"2015-09-17",16674.699219,16674.699219,16674.699219,16674.699219,95069573,16674.699219
"2015-09-18",16384.599609,16384.599609,16384.599609,16384.599609,217301917,16384.599609
"2015-09-21",16510.199219,16510.199219,16510.199219,16510.199219,69439123,16510.199219
"2015-09-22",16330.5,16330.5,16330.5,16330.5,78331511,16330.5
"2015-09-23",16279.900391,16279.900391,16279.900391,16279.900391,64135585,16279.900391
"2015-09-24",16201.299805,16201.299805,16201.299805,16201.299805,87967888,16201.299805
"2015-09-25",16314.700195,16314.700195,16314.700195,16314.700195,93916601,16314.700195
"2015-09-28",16001.900391,16001.900391,16001.900391,16001.900391,95448804,16001.900391
"2015-09-29",16049.099609,16049.099609,16049.099609,16049.099609,95235897,16049.099609
"2015-09-30",16284.700195,16284.700195,16284.700195,16284.700195,89262193,16284.700195
"2015-10-01",16272,16272,16272,16272,88288006,16272
"2015-10-02",16472.400391,16472.400391,16472.400391,16472.400391,95871860,16472.400391
"2015-10-05",16776.400391,16776.400391,16776.400391,16776.400391,91548249,16776.400391
"2015-10-06",16790.199219,16790.199219,16790.199219,16790.199219,96270321,16790.199219
"2015-10-07",16912.300781,16912.300781,16912.300781,16912.300781,92346151,16912.300781
"2015-10-08",17050.800781,17050.800781,17050.800781,17050.800781,83731498,17050.800781
"2015-10-09",17084.5,17084.5,17084.5,17084.5,70328537,17084.5
"2015-10-12",17131.900391,17131.900391,17131.900391,17131.900391,52072228,17131.900391
"2015-10-13",17081.900391,17081.900391,17081.900391,17081.900391,64204696,17081.900391
"2015-10-14",16924.800781,16924.800781,16924.800781,16924.800781,96423714,16924.800781
"2015-10-15",17141.800781,17141.800781,17141.800781,17141.800781,87565670,17141.800781
"2015-10-16",17216,17216,17216,17216,115749797,17216
"2015-10-19",17230.5,17230.5,17230.5,17230.5,77773661,17230.5
"2015-10-20",17217.099609,17217.099609,17217.099609,17217.099609,76706925,17217.099609
"2015-10-21",17168.599609,17168.599609,17168.599609,17168.599609,84300183,17168.599609
"2015-10-22",17489.199219,17489.199219,17489.199219,17489.199219,116708592,17489.199219
"2015-10-23",17646.699219,17646.699219,17646.699219,17646.699219,119643750,17646.699219
"2015-10-26",17623.099609,17623.099609,17623.099609,17623.099609,86051023,17623.099609
"2015-10-27",17581.400391,17581.400391,17581.400391,17581.400391,86678121,17581.400391
"2015-10-28",17779.5,17779.5,17779.5,17779.5,97633770,17779.5
"2015-10-29",17755.800781,17755.800781,17755.800781,17755.800781,73903357,17755.800781
"2015-10-30",17663.5,17663.5,17663.5,17663.5,90061912,17663.5
"2015-11-02",17828.800781,17828.800781,17828.800781,17828.800781,74192051,17828.800781
"2015-11-03",17918.199219,17918.199219,17918.199219,17918.199219,72985362,17918.199219
"2015-11-04",17867.599609,17867.599609,17867.599609,17867.599609,76740721,17867.599609
"2015-11-05",17863.400391,17863.400391,17863.400391,17863.400391,70668197,17863.400391
"2015-11-06",17910.300781,17910.300781,17910.300781,17910.300781,81333318,17910.300781
"2015-11-09",17730.5,17730.5,17730.5,17730.5,76164811,17730.5
"2015-11-10",17758.199219,17758.199219,17758.199219,17758.199219,82413442,17758.199219
"2015-11-11",17702.199219,17702.199219,17702.199219,17702.199219,77178019,17702.199219
"2015-11-12",17448.099609,17448.099609,17448.099609,17448.099609,89542720,17448.099609
"2015-11-13",17245.199219,17245.199219,17245.199219,17245.199219,102293441,17245.199219
"2015-11-16",17483,17483,17483,17483,104546257,17483
"2015-11-17",17489.5,17489.5,17489.5,17489.5,93744501,17489.5
"2015-11-18",17737.199219,17737.199219,17737.199219,17737.199219,81503959,17737.199219
"2015-11-19",17732.800781,17732.800781,17732.800781,17732.800781,84707654,17732.800781
"2015-11-20",17823.800781,17823.800781,17823.800781,17823.800781,125700522,17823.800781
"2015-11-23",17792.699219,17792.699219,17792.699219,17792.699219,102852884,17792.699219
"2015-11-24",17812.199219,17812.199219,17812.199219,17812.199219,98489246,17812.199219
"2015-11-25",17813.400391,17813.400391,17813.400391,17813.400391,62051992,17813.400391
"2015-11-27",17798.5,17798.5,17798.5,17798.5,46819238,17798.5
"2015-11-30",17719.900391,17719.900391,17719.900391,17719.900391,79929622,17719.900391
"2015-12-01",17888.300781,17888.300781,17888.300781,17888.300781,77217013,17888.300781
"2015-12-02",17729.699219,17729.699219,17729.699219,17729.699219,69388325,17729.699219
"2015-12-03",17477.699219,17477.699219,17477.699219,17477.699219,91103633,17477.699219
"2015-12-04",17847.599609,17847.599609,17847.599609,17847.599609,86591140,17847.599609
"2015-12-07",17730.5,17730.5,17730.5,17730.5,67081566,17730.5
"2015-12-08",17568,17568,17568,17568,74823031,17568
"2015-12-09",17492.300781,17492.300781,17492.300781,17492.300781,87730365,17492.300781
"2015-12-10",17574.800781,17574.800781,17574.800781,17574.800781,71772803,17574.800781
"2015-12-11",17265.199219,17265.199219,17265.199219,17265.199219,98396768,17265.199219
"2015-12-14",17368.5,17368.5,17368.5,17368.5,101615327,17368.5
"2015-12-15",17524.900391,17524.900391,17524.900391,17524.900391,95546802,17524.900391
"2015-12-16",17749.099609,17749.099609,17749.099609,17749.099609,98932998,17749.099609
"2015-12-17",17495.800781,17495.800781,17495.800781,17495.800781,82952557,17495.800781
"2015-12-18",17128.599609,17128.599609,17128.599609,17128.599609,197336167,17128.599609
"2015-12-21",17251.599609,17251.599609,17251.599609,17251.599609,74791311,17251.599609
"2015-12-22",17417.300781,17417.300781,17417.300781,17417.300781,65180887,17417.300781
"2015-12-23",17602.599609,17602.599609,17602.599609,17602.599609,62306389,17602.599609
"2015-12-24",17552.199219,17552.199219,17552.199219,17552.199219,40346493,17552.199219
"2015-12-28",17528.300781,17528.300781,17528.300781,17528.300781,42804273,17528.300781
"2015-12-29",17721,17721,17721,17721,50355669,17721
"2015-12-30",17603.900391,17603.900391,17603.900391,17603.900391,43371472,17603.900391
"2015-12-31",17425,17425,17425,17425,56150384,17425
"2016-01-04",17148.900391,17148.900391,17148.900391,17148.900391,101064033,17148.900391
"2016-01-05",17158.699219,17158.699219,17158.699219,17158.699219,81431354,17158.699219
"2016-01-06",16906.5,16906.5,16906.5,16906.5,90438059,16906.5
"2016-01-07",16514.099609,16514.099609,16514.099609,16514.099609,121717423,16514.099609
"2016-01-08",16346.5,16346.5,16346.5,16346.5,103150551,16346.5
"2016-01-11",16398.599609,16398.599609,16398.599609,16398.599609,96711652,16398.599609
"2016-01-12",16516.199219,16516.199219,16516.199219,16516.199219,89426126,16516.199219
"2016-01-13",16151.400391,16151.400391,16151.400391,16151.400391,116693601,16151.400391
"2016-01-14",16379,16379,16379,16379,116153481,16379
"2016-01-15",15988.099609,15988.099609,15988.099609,15988.099609,178696637,15988.099609
"2016-01-19",16016,16016,16016,16016,103686172,16016
"2016-01-20",15766.700195,15766.700195,15766.700195,15766.700195,159495079,15766.700195
"2016-01-21",15882.700195,15882.700195,15882.700195,15882.700195,116071234,15882.700195
"2016-01-22",16093.5,16093.5,16093.5,16093.5,112962088,16093.5
"2016-01-25",15885.200195,15885.200195,15885.200195,15885.200195,93101083,15885.200195
"2016-01-26",16167.200195,16167.200195,16167.200195,16167.200195,89362808,16167.200195
"2016-01-27",15944.5,15944.5,15944.5,15944.5,110643049,15944.5
"2016-01-28",16069.599609,16069.599609,16069.599609,16069.599609,105662950,16069.599609
"2016-01-29",16466.300781,16466.300781,16466.300781,16466.300781,117683418,16466.300781
"2016-02-01",16449.199219,16449.199219,16449.199219,16449.199219,87362516,16449.199219
"2016-02-02",16153.5,16153.5,16153.5,16153.5,96872615,16153.5
"2016-02-03",16336.700195,16336.700195,16336.700195,16336.700195,114185045,16336.700195
"2016-02-04",16416.599609,16416.599609,16416.599609,16416.599609,105639411,16416.599609
"2016-02-05",16205,16205,16205,16205,111962323,16205
"2016-02-08",16027,16027,16027,16027,126708779,16027
"2016-02-09",16014.400391,16014.400391,16014.400391,16014.400391,106210073,16014.400391
"2016-02-10",15914.700195,15914.700195,15914.700195,15914.700195,98109336,15914.700195
"2016-02-11",15660.200195,15660.200195,15660.200195,15660.200195,138960241,15660.200195
"2016-02-12",15973.799805,15973.799805,15973.799805,15973.799805,96149861,15973.799805
"2016-02-16",16196.400391,16196.400391,16196.400391,16196.400391,88560514,16196.400391
"2016-02-17",16453.800781,16453.800781,16453.800781,16453.800781,88554138,16453.800781
"2016-02-18",16413.400391,16413.400391,16413.400391,16413.400391,80910797,16413.400391
"2016-02-19",16392,16392,16392,16392,97093712,16392
"2016-02-22",16620.699219,16620.699219,16620.699219,16620.699219,72863826,16620.699219
"2016-02-23",16431.800781,16431.800781,16431.800781,16431.800781,72908721,16431.800781
"2016-02-24",16485,16485,16485,16485,76512268,16485
"2016-02-25",16697.300781,16697.300781,16697.300781,16697.300781,73057909,16697.300781
"2016-02-26",16640,16640,16640,16640,74554309,16640
"2016-02-29",16516.5,16516.5,16516.5,16516.5,68455746,16516.5
"2016-03-01",16865.099609,16865.099609,16865.099609,16865.099609,78681920,16865.099609
"2016-03-02",16899.300781,16899.300781,16899.300781,16899.300781,81904510,16899.300781
"2016-03-03",16943.900391,16943.900391,16943.900391,16943.900391,71329705,16943.900391
"2016-03-04",17006.800781,17006.800781,17006.800781,17006.800781,76924711,17006.800781
"2016-03-07",17073.900391,17073.900391,17073.900391,17073.900391,74924570,17073.900391
"2016-03-08",16964.099609,16964.099609,16964.099609,16964.099609,75117007,16964.099609
"2016-03-09",17000.400391,17000.400391,17000.400391,17000.400391,74322425,17000.400391
"2016-03-10",16995.099609,16995.099609,16995.099609,16995.099609,92466770,16995.099609
"2016-03-11",17213.300781,17213.300781,17213.300781,17213.300781,70986580,17213.300781
"2016-03-14",17229.099609,17229.099609,17229.099609,17229.099609,55773108,17229.099609
"2016-03-15",17251.5,17251.5,17251.5,17251.5,62892518,17251.5
"2016-03-16",17325.800781,17325.800781,17325.800781,17325.800781,80408000,17325.800781
"2016-03-17",17481.5,17481.5,17481.5,17481.5,80436741,17481.5
"2016-03-18",17602.300781,17602.300781,17602.300781,17602.300781,182134884,17602.300781
